[2025-12-11 16:03:11] debug: 	z2m: Removing old log directory '/app/data/log/2025-12-08.14-37-54'
[2025-12-11 16:05:29] debug: 	zh:controller:database: Writing database to '/app/data/database.db'
[2025-12-11 16:05:29] info: 	zh:controller: Interview for '0x001788010f1f7297' started
[2025-12-11 16:05:29] debug: 	zh:controller:device: Interview - start device '0x001788010f1f7297'
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [ZDO NODE_DESCRIPTOR_REQUEST UNICAST to=0x001788010f1f7297:17847 messageTag=21 payload=15b745]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=120 Len=24]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=7](ackRx=0)
[2025-12-11 16:05:29] info: 	z2m: Device '0x001788010f1f7297' joined
[2025-12-11 16:05:29] info: 	z2m: Starting interview of '0x001788010f1f7297'
[2025-12-11 16:05:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x001788010f1f7297","ieee_address":"0x001788010f1f7297"},"type":"device_joined"}'
[2025-12-11 16:05:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x001788010f1f7297","ieee_address":"0x001788010f1f7297","status":"started"},"type":"device_interview"}'
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=120 Len=7]
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [SENT ZDO UNICAST messageTag=21 apsSequence=72 status=OK]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=98:"MUX_INVALID_RX_HANDLER" Seq=119 Len=13]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=119 Len=37]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=BROADCAST apsFrame={"profileId":0,"clusterId":19,"sourceEndpoint":0,"destinationEndpoint":0,"options":1024,"groupId":0,"sequence":210} packetInfo:{"senderShortId":17847,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":160,"lastHopRssi":-60,"lastHopTimestamp":0} messageContents=81b74597721f0f018817008e
[2025-12-11 16:05:29] debug: 	zh:controller: Received ZDO response: clusterId=END_DEVICE_ANNOUNCE, status=SUCCESS, payload={"nwkAddress":17847,"eui64":"0x001788010f1f7297","capabilities":{"alternatePANCoordinator":0,"deviceType":1,"powerSource":1,"rxOnWhenIdle":1,"reserved1":0,"reserved2":0,"securityCapability":0,"allocateAddress":1}}
[2025-12-11 16:05:29] debug: 	zh:controller: Device announce from '0x001788010f1f7297:17847'
[2025-12-11 16:05:29] debug: 	z2m: Device '0x001788010f1f7297' announced itself
[2025-12-11 16:05:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x001788010f1f7297","ieee_address":"0x001788010f1f7297"},"type":"device_announce"}'
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=120 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=124 lastHopRssi=-69 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=120 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=120 lastHopRssi=-70 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=120 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=120 lastHopRssi=-70 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=120 Len=22]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=17847 apsFrame={"profileId":0,"clusterId":2,"sourceEndpoint":0,"destinationEndpoint":0,"options":4416,"groupId":0,"sequence":72} messageTag=21
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=1 frmTx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=120 Len=42]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":0,"clusterId":32770,"sourceEndpoint":0,"destinationEndpoint":0,"options":320,"groupId":0,"sequence":212} packetInfo:{"senderShortId":17847,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":116,"lastHopRssi":-71,"lastHopTimestamp":0} messageContents=1500b74501408e0b10528000002c800000
[2025-12-11 16:05:29] debug: 	zh:controller: Received ZDO response: clusterId=NODE_DESCRIPTOR_RESPONSE, status=SUCCESS, payload={"nwkAddress":17847,"logicalType":1,"apsFlags":0,"frequencyBand":8,"capabilities":{"alternatePANCoordinator":0,"deviceType":1,"powerSource":1,"rxOnWhenIdle":1,"reserved1":0,"reserved2":0,"securityCapability":0,"allocateAddress":1},"manufacturerCode":4107,"maxBufSize":82,"maxIncTxSize":128,"serverMask":{"primaryTrustCenter":0,"backupTrustCenter":0,"deprecated1":0,"deprecated2":0,"deprecated3":0,"deprecated4":0,"networkManager":0,"reserved1":0,"reserved2":0,"stackComplianceRevision":22},"maxOutTxSize":128,"deprecated1":0,"tlvs":[]}
[2025-12-11 16:05:29] debug: 	zh:controller:device: Interview - got node descriptor for device '0x001788010f1f7297'
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [ZDO ACTIVE_ENDPOINTS_REQUEST UNICAST to=0x001788010f1f7297:17847 messageTag=22 payload=16b745]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=121 Len=24]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=7](ackRx=1)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=121 Len=7]
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [SENT ZDO UNICAST messageTag=22 apsSequence=74 status=OK]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=121 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=128 lastHopRssi=-68 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=121 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=124 lastHopRssi=-69 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=121 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=124 lastHopRssi=-69 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=121 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=120 lastHopRssi=-70 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=155:"ZIGBEE_KEY_ESTABLISHMENT_HANDLER" Seq=121 Len=14]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspZigbeeKeyEstablishmentHandler: partner=0x001788010f1f7297 status=TC_RESPONDED_TO_KEY_REQUEST
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=121 Len=22]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=17847 apsFrame={"profileId":0,"clusterId":5,"sourceEndpoint":0,"destinationEndpoint":0,"options":4416,"groupId":0,"sequence":74} messageTag=22
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=121 Len=32]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":0,"clusterId":32773,"sourceEndpoint":0,"destinationEndpoint":0,"options":320,"groupId":0,"sequence":214} packetInfo:{"senderShortId":17847,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":132,"lastHopRssi":-67,"lastHopTimestamp":0} messageContents=1600b745020bf2
[2025-12-11 16:05:29] debug: 	zh:controller: Received ZDO response: clusterId=ACTIVE_ENDPOINTS_RESPONSE, status=SUCCESS, payload={"nwkAddress":17847,"endpointList":[11,242]}
[2025-12-11 16:05:29] debug: 	zh:controller:device: Interview - got active endpoints for device '0x001788010f1f7297'
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [ZDO SIMPLE_DESCRIPTOR_REQUEST UNICAST to=0x001788010f1f7297:17847 messageTag=23 payload=17b7450b]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=122 Len=25]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=7](ackRx=2)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=122 Len=7]
[2025-12-11 16:05:29] debug: 	zh:ember: ~~~> [SENT ZDO UNICAST messageTag=23 apsSequence=76 status=OK]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=122 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=132 lastHopRssi=-67 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=122 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=132 lastHopRssi=-67 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=122 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=128 lastHopRssi=-68 relayCount=1 relayList=37262
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=155:"ZIGBEE_KEY_ESTABLISHMENT_HANDLER" Seq=122 Len=14]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspZigbeeKeyEstablishmentHandler: partner=0x001788010f1f7297 status=TC_REQUESTER_VERIFY_KEY_SUCCESS
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=122 Len=22]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=17847 apsFrame={"profileId":0,"clusterId":4,"sourceEndpoint":0,"destinationEndpoint":0,"options":4416,"groupId":0,"sequence":76} messageTag=23
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:29] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=3)
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=122 Len=20]
[2025-12-11 16:05:29] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=17847 sourceEui=0x001788010f1f7297 lastHopLqi=124 lastHopRssi=-69 relayCount=1 relayList=37262
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=3 frmTx=3)
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=3)
[2025-12-11 16:05:30] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=122 Len=60]
[2025-12-11 16:05:30] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":0,"clusterId":32772,"sourceEndpoint":0,"destinationEndpoint":0,"options":320,"groupId":0,"sequence":216} packetInfo:{"senderShortId":17847,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":128,"lastHopRssi":-68,"lastHopTimestamp":0} messageContents=1700b7451e0b04010c01010a000003000400050006000800001003fc000304fc011900
[2025-12-11 16:05:30] debug: 	zh:controller: Received ZDO response: clusterId=SIMPLE_DESCRIPTOR_RESPONSE, status=SUCCESS, payload={"nwkAddress":17847,"length":30,"endpoint":11,"profileId":260,"deviceId":268,"deviceVersion":1,"inClusterList":[0,3,4,5,6,8,4096,64515,768,64516],"outClusterList":[25]}
[2025-12-11 16:05:30] debug: 	zh:controller:device: Interview - got simple descriptor for endpoint '11' device '0x001788010f1f7297'
[2025-12-11 16:05:30] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f7297/11 genBasic.read(["modelId"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:30] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f7297:17847 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":56,"commandIdentifier":0}]
[2025-12-11 16:05:30] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=123 Len=26]
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=7](ackRx=3)
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=4)
[2025-12-11 16:05:30] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=123 Len=7]
[2025-12-11 16:05:30] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=78 messageTag=64 status=OK]
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:30] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
